sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_cobb_douglas,COBB_DOUGLAS,a2fb1fcfb651dc66,49652e3227007849,a4,doc_processing+monitoring+research,1.0,1.0,False,0,0.6749999999999999,20,2,"{""COMPUTE"": 132, ""MEMORY"": 118, ""DATASET"": 48, ""API_CREDITS"": 48}","{""COMPUTE"": 126, ""MEMORY"": 112, ""DATASET"": 48, ""API_CREDITS"": 46}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 146, ""MEMORY"": 128, ""API_CREDITS"": 56, ""DATASET"": 48}",False,True,0.07303370786516854,0.125,"[0.09771384392516656, 2.5135443060506753e-05, 0.36456037065670327, 0.5377006499750698]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_cobb_douglas,COBB_DOUGLAS,a2fb1fcfb651dc66,49652e3227007849,a5,monitoring,1.0,1.0,False,0,0.6,16,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.11827956989247312,0.375,"[0.10864486190767576, 0.002343018504537425, 0.004324140776003405, 0.8846879788117835]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a0,code_review+research,1.0,0.875,False,1,0.725,13,9,"{""COMPUTE"": 138, ""MEMORY"": 115, ""DATASET"": 11, ""API_CREDITS"": 90}","{""COMPUTE"": 138, ""MEMORY"": 113, ""DATASET"": 8, ""API_CREDITS"": 79}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.08357348703170028,-0.125,"[0.23065680422833928, 0.7533407933583508, 2.811116012345868e-07, 0.01600212130170867]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a1,research,1.0,0.375,False,5,0.375,12,0,"{""COMPUTE"": 135, ""MEMORY"": 118, ""DATASET"": 36, ""API_CREDITS"": 73}","{""COMPUTE"": 126, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.0427807486631016,-0.125,"[0.9998941247630916, 0.00010136948526561843, 6.602385764161106e-10, 4.505091404170491e-06]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a2,doc_processing,1.0,0.75,False,2,0.5625,19,5,"{""COMPUTE"": 164, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 73}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.10606060606060606,0.0,"[6.033326551630034e-05, 2.4087710486861083e-06, 0.9999372579619734, 1.4616845045368006e-12]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a3,doc_processing+research,1.0,0.5,False,4,0.42500000000000004,13,3,"{""COMPUTE"": 140, ""MEMORY"": 117, ""DATASET"": 26, ""API_CREDITS"": 74}","{""COMPUTE"": 134, ""MEMORY"": 111, ""DATASET"": 24, ""API_CREDITS"": 66}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}",False,True,0.056451612903225805,0.0,"[0.5983968276539392, 7.439815774095593e-05, 0.4015287741696977, 1.8622123877573202e-11]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a4,doc_processing+monitoring+research,1.0,0.875,False,1,0.5874999999999999,17,1,"{""COMPUTE"": 133, ""MEMORY"": 128, ""DATASET"": 48, ""API_CREDITS"": 37}","{""COMPUTE"": 104, ""MEMORY"": 96, ""DATASET"": 48, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 146, ""MEMORY"": 128, ""API_CREDITS"": 56, ""DATASET"": 48}",False,True,0.12921348314606743,0.0,"[0.09771384392516656, 2.5135443060506753e-05, 0.36456037065670327, 0.5377006499750698]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_ces,CES,a2fb1fcfb651dc66,49652e3227007849,a5,monitoring,1.0,0.625,False,3,0.375,10,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 5}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.13440860215053763,0.0,"[0.10864486190767576, 0.002343018504537425, 0.004324140776003405, 0.8846879788117835]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a0,code_review+research,1.0,1.0,False,0,0.7625,12,14,"{""COMPUTE"": 128, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 72}","{""COMPUTE"": 128, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 70}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.07204610951008646,0.0,"[0.23065680422833928, 0.7533407933583508, 2.811116012345868e-07, 0.01600212130170867]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a1,research,1.0,0.375,False,5,0.375,12,0,"{""COMPUTE"": 135, ""MEMORY"": 116, ""DATASET"": 32, ""API_CREDITS"": 69}","{""COMPUTE"": 126, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}",False,True,0.058823529411764705,-0.125,"[0.9998941247630916, 0.00010136948526561843, 6.602385764161106e-10, 4.505091404170491e-06]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a2,doc_processing,1.0,1.0,False,0,0.7375,25,7,"{""COMPUTE"": 192, ""MEMORY"": 140, ""DATASET"": 0, ""API_CREDITS"": 89}","{""COMPUTE"": 186, ""MEMORY"": 136, ""DATASET"": 0, ""API_CREDITS"": 85}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.27575757575757576,0.25,"[6.033326551630034e-05, 2.4087710486861083e-06, 0.9999372579619734, 1.4616845045368006e-12]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a3,doc_processing+research,1.0,0.5,False,4,0.44999999999999996,14,2,"{""COMPUTE"": 143, ""MEMORY"": 119, ""DATASET"": 28, ""API_CREDITS"": 72}","{""COMPUTE"": 142, ""MEMORY"": 117, ""DATASET"": 24, ""API_CREDITS"": 70}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}",False,True,0.04838709677419355,0.0,"[0.5983968276539392, 7.439815774095593e-05, 0.4015287741696977, 1.8622123877573202e-11]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a4,doc_processing+monitoring+research,1.0,0.875,False,1,0.575,17,3,"{""COMPUTE"": 112, ""MEMORY"": 101, ""DATASET"": 45, ""API_CREDITS"": 41}","{""COMPUTE"": 110, ""MEMORY"": 97, ""DATASET"": 40, ""API_CREDITS"": 41}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 146, ""MEMORY"": 128, ""API_CREDITS"": 56, ""DATASET"": 48}",False,True,0.17696629213483145,0.0,"[0.09771384392516656, 2.5135443060506753e-05, 0.36456037065670327, 0.5377006499750698]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,642816875,joint_leontief,LEONTIEF,a2fb1fcfb651dc66,49652e3227007849,a5,monitoring,1.0,1.0,False,0,0.6,16,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 8}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.11827956989247312,0.375,"[0.10864486190767576, 0.002343018504537425, 0.004324140776003405, 0.8846879788117835]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a0,code_review+monitoring,1.0,0.875,False,1,0.5625,12,4,"{""COMPUTE"": 74, ""MEMORY"": 61, ""DATASET"": 43, ""API_CREDITS"": 38}","{""COMPUTE"": 60, ""MEMORY"": 61, ""DATASET"": 40, ""API_CREDITS"": 17}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 106, ""API_CREDITS"": 44, ""DATASET"": 48}",False,True,0.0,0.0,"[9.762894023151007e-12, 0.1490973661152351, 0.062044581960871786, 0.7888580519141302]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a1,code_review,1.0,0.75,False,2,0.5625,6,12,"{""COMPUTE"": 74, ""MEMORY"": 61, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[0.00032995427817323085, 0.9996693411844711, 3.8401351991834667e-14, 7.045373170983978e-07]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a2,monitoring,1.0,0.625,False,3,0.375,10,0,"{""COMPUTE"": 64, ""MEMORY"": 60, ""DATASET"": 43, ""API_CREDITS"": 8}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.0,0.0,"[0.0007326387289021152, 1.6907794395154894e-08, 0.013380308493893113, 0.9858870358694105]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a3,code_review+doc_processing,1.0,0.75,False,2,0.5625,6,12,"{""COMPUTE"": 73, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",False,True,0.0,0.0,"[4.810433357640101e-08, 0.9181908395902033, 0.08162058281697625, 0.00018852948848689449]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a4,doc_processing,1.0,0.375,False,5,0.26249999999999996,9,3,"{""COMPUTE"": 73, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 66, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.0,0.0,"[0.010896925074917673, 5.759484955043724e-19, 0.9891019927251405, 1.0821999417315767e-06]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,equal,none,3e40f341a32fe4e1,2d445727f3fd816a,a5,code_review,1.0,0.75,False,2,0.5625,6,12,"{""COMPUTE"": 73, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.0,0.0,"[5.56325358923423e-19, 0.9999581024141455, 7.784919723802182e-10, 4.1896807362431704e-05]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a0,code_review+monitoring,1.0,0.375,False,5,0.24375,5,2,"{""COMPUTE"": 29, ""MEMORY"": 30, ""DATASET"": 21, ""API_CREDITS"": 8}","{""COMPUTE"": 26, ""MEMORY"": 26, ""DATASET"": 16, ""API_CREDITS"": 8}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 106, ""API_CREDITS"": 44, ""DATASET"": 48}",False,True,0.5925925925925926,-0.5,"[9.762894023151007e-12, 0.1490973661152351, 0.062044581960871786, 0.7888580519141302]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a1,code_review,1.0,0.875,False,1,0.65625,7,14,"{""COMPUTE"": 77, ""MEMORY"": 62, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.06936416184971098,0.125,"[0.00032995427817323085, 0.9996693411844711, 3.8401351991834667e-14, 7.045373170983978e-07]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a2,monitoring,1.0,0.25,False,6,0.15,4,0,"{""COMPUTE"": 20, ""MEMORY"": 23, ""DATASET"": 20, ""API_CREDITS"": 3}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 16, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.6228571428571429,-0.375,"[0.0007326387289021152, 1.6907794395154894e-08, 0.013380308493893113, 0.9858870358694105]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a3,code_review+doc_processing,1.0,0.875,False,1,0.65,9,13,"{""COMPUTE"": 82, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 82, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",False,True,0.12941176470588237,0.125,"[4.810433357640101e-08, 0.9181908395902033, 0.08162058281697625, 0.00018852948848689449]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a4,doc_processing,1.0,0.5,False,4,0.38749999999999996,13,3,"{""COMPUTE"": 102, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 98, ""MEMORY"": 72, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.3058823529411765,0.125,"[0.010896925074917673, 5.759484955043724e-19, 0.9891019927251405, 1.0821999417315767e-06]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,drf,none,3e40f341a32fe4e1,2d445727f3fd816a,a5,code_review,1.0,0.875,False,1,0.65625,7,14,"{""COMPUTE"": 77, ""MEMORY"": 61, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.08235294117647059,0.125,"[5.56325358923423e-19, 0.9999581024141455, 7.784919723802182e-10, 4.1896807362431704e-05]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a0,code_review+monitoring,1.0,0.75,False,2,0.4875,10,4,"{""COMPUTE"": 61, ""MEMORY"": 61, ""DATASET"": 37, ""API_CREDITS"": 16}","{""COMPUTE"": 52, ""MEMORY"": 52, ""DATASET"": 32, ""API_CREDITS"": 16}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 106, ""API_CREDITS"": 44, ""DATASET"": 48}",False,True,0.18981481481481483,-0.125,"[9.762894023151007e-12, 0.1490973661152351, 0.062044581960871786, 0.7888580519141302]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a1,code_review,1.0,0.875,False,1,0.65625,7,14,"{""COMPUTE"": 76, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.057803468208092484,0.125,"[0.00032995427817323085, 0.9996693411844711, 3.8401351991834667e-14, 7.045373170983978e-07]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a2,monitoring,1.0,0.75,False,2,0.45,12,0,"{""COMPUTE"": 56, ""MEMORY"": 62, ""DATASET"": 49, ""API_CREDITS"": 7}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.09714285714285714,0.125,"[0.0007326387289021152, 1.6907794395154894e-08, 0.013380308493893113, 0.9858870358694105]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a3,code_review+doc_processing,1.0,0.75,False,2,0.55625,8,11,"{""COMPUTE"": 78, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 44}","{""COMPUTE"": 72, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",False,True,0.07058823529411765,0.0,"[4.810433357640101e-08, 0.9181908395902033, 0.08162058281697625, 0.00018852948848689449]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a4,doc_processing,1.0,0.375,False,5,0.3,10,2,"{""COMPUTE"": 84, ""MEMORY"": 60, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 76, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 35}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}",False,True,0.07058823529411765,0.0,"[0.010896925074917673, 5.759484955043724e-19, 0.9891019927251405, 1.0821999417315767e-06]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,decomposed_cobb_douglas,COBB_DOUGLAS,3e40f341a32fe4e1,2d445727f3fd816a,a5,code_review,1.0,0.875,False,1,0.65625,7,14,"{""COMPUTE"": 76, ""MEMORY"": 59, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.07058823529411765,0.125,"[5.56325358923423e-19, 0.9999581024141455, 7.784919723802182e-10, 4.1896807362431704e-05]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,joint_linear,LINEAR,3e40f341a32fe4e1,2d445727f3fd816a,a0,code_review+monitoring,1.0,0.125,False,7,0.075,2,0,"{""COMPUTE"": 36, ""MEMORY"": 106, ""DATASET"": 22, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 106, ""API_CREDITS"": 44, ""DATASET"": 48}",True,False,0.6527777777777778,-0.75,"[9.762894023151007e-12, 0.1490973661152351, 0.062044581960871786, 0.7888580519141302]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,joint_linear,LINEAR,3e40f341a32fe4e1,2d445727f3fd816a,a1,code_review,1.0,0.375,False,5,0.28125,3,6,"{""COMPUTE"": 31, ""MEMORY"": 91, ""DATASET"": 0, ""API_CREDITS"": 95}","{""COMPUTE"": 30, ""MEMORY"": 24, ""DATASET"": 0, ""API_CREDITS"": 18}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}",False,True,0.7514450867052023,-0.375,"[0.00032995427817323085, 0.9996693411844711, 3.8401351991834667e-14, 7.045373170983978e-07]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,joint_linear,LINEAR,3e40f341a32fe4e1,2d445727f3fd816a,a2,monitoring,1.0,0.125,False,7,0.075,2,0,"{""COMPUTE"": 15, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",True,False,0.5085714285714286,-0.5,"[0.0007326387289021152, 1.6907794395154894e-08, 0.013380308493893113, 0.9858870358694105]"
workload,dirichlet_0.1__moderate,dirichlet_0.1,0.1,unit,moderate,2485047775,joint_linear,LINEAR,3e40f341a32fe4e1,2d445727f3fd816a,a3,code_review+doc_processing,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 159, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 206, ""API_CREDITS"": 148, ""DATASET"": 0}",True,False,1.0647058823529412,-0.75,"[4.810433357640101e-08, 0.9181908395902033, 0.08162058281697625, 0.00018852948848689449]"
